83, 144.5
83, 137
121, 103
121, 169.327
159, 198.595
159, 80
197, 42
197, 226.608
236, 250
236, 28
274, 27
274, 263.319
312, 222.817
312, 27
350, 27
350, 226.426
388, 272.6
388, 28
431, 28
431, 258.742
474, 236.886
474, 27
516, 26
516, 217.148
559, 202.53
559, 27
601, 28
601, 182.148
602, 28
602, 165
624, 77.3556
624, 29
646, 48
646, 53.1111
624, 93
624, 77.3556
602, 165
602, 199
642, 238.525
642, 220
683, 217
683, 247.873
723, 258.439
723, 251
683, 247.873
683, 310
642, 333
642, 238.525
602, 199
602, 355
601, 182.148
601, 356
559, 386
559, 202.53
516, 217.148
516, 402
474, 425
474, 236.886
431, 258.742
431, 450
389, 469
389, 277.5
353, 427
353, 479
319, 464
319, 461
354, 408
354, 425.75
388, 283.336
388, 273
350, 226.426
350, 240
312, 251
312, 222.817
274, 263.319
274, 318
235, 324
235, 249.516
197, 226.608
197, 311
159, 270
159, 198.595
121, 169.327
121, 221
83, 152
83, 144.5
