latitude,longitude,name,color
33.9725768435,-81.0421686876,,#FFF00
33.9724003789,-81.0419984333,,#FFF00
33.9722239144,-81.041828179,,#FFF00
33.9720827428,-81.0416579247,,#FFF00
33.9719062783,-81.0415302339,,#FFF00
33.9718709854,-81.0414876703,,#FFF00
33.9716945208,-81.0413599796,,#FFF00
33.9717298137,-81.041317416,,#FFF00
33.9716592279,-81.0412322889,,#FFF00
33.9715180563,-81.0410620345,,#FFF00
33.9714121776,-81.0409343438,,#FFF00
33.9712004201,-81.0407640895,,#FFF00
33.9710945414,-81.0406363988,,#FFF00
33.9709180769,-81.040508708,,#FFF00
33.9709533698,-81.0404661444,,#FFF00
33.9708474911,-81.0403384537,,#FFF00
33.9707063195,-81.040210763,,#FFF00
33.9706004408,-81.0400830722,,#FFF00
33.9703886833,-81.0399128179,,#FFF00
33.9703180975,-81.0398276907,,#FFF00
33.970141633,-81.0397,,#FFF00
33.9700357543,-81.0396148729,,#FFF00
33.9700710472,-81.0395723093,,#FFF00
33.9698945826,-81.039402055,,#FFF00
33.9697887039,-81.0392743642,,#FFF00
33.9695769465,-81.0391041099,,#FFF00
33.969400482,-81.038891292,,#FFF00
33.9691534316,-81.0387210377,,#FFF00
33.9688710884,-81.0384656562,,#FFF00
33.968659331,-81.0382954019,,#FFF00
33.9684122806,-81.038082584,,#FFF00
33.9682005232,-81.0379123297,,#FFF00
33.9674946651,-81.0374866939,,#FFF00
33.967529958,-81.0374441303,,#FFF00
33.9671770289,-81.037273876,,#FFF00
33.9666829282,-81.0372313124,,#FFF00
33.9664711708,-81.0371887488,,#FFF00
33.9663652921,-81.0371461853,,#FFF00
33.9661888276,-81.0370610581,,#FFF00
33.9660829489,-81.0370184945,,#FFF00
33.9659064843,-81.0369333674,,#FFF00
33.9657653127,-81.0368908038,,#FFF00
33.9655888482,-81.0368056766,,#FFF00
33.9653770907,-81.0366779859,,#FFF00
33.9651653333,-81.0366354223,,#FFF00
33.9651300404,-81.0367205495,,#FFF00
33.9653417978,-81.0367631131,,#FFF00
33.9655535553,-81.0368908038,,#FFF00
33.9657300198,-81.0369759309,,#FFF00
33.9658711914,-81.0370184945,,#FFF00
33.9660829489,-81.0370610581,,#FFF00
33.9661888276,-81.0371461853,,#FFF00
33.9663299992,-81.0372313124,,#FFF00
33.9664358779,-81.037273876,,#FFF00
33.9666829282,-81.0373164396,,#FFF00
33.967141736,-81.0373590032,,#FFF00
33.9674946651,-81.0375292575,,#FFF00
33.9674946651,-81.0375718211,,#FFF00
33.9681652303,-81.0379548933,,#FFF00
33.9683769877,-81.0381251476,,#FFF00
33.968624038,-81.0383805291,,#FFF00
33.9688357955,-81.0385507834,,#FFF00
33.9691181387,-81.0387636013,,#FFF00
33.9693651891,-81.0389338556,,#FFF00
33.9695416536,-81.0391466735,,#FFF00
33.9697181181,-81.0393169278,,#FFF00
33.9698592897,-81.0394446185,,#FFF00
33.9700357543,-81.0396148729,,#FFF00
33.9700004614,-81.0396574364,,#FFF00
33.9701063401,-81.0397851272,,#FFF00
33.9702828046,-81.0399128179,,#FFF00
33.9703533904,-81.0399979451,,#FFF00
33.9705298549,-81.0401256358,,#FFF00
33.9706710266,-81.0402533265,,#FFF00
33.9708121982,-81.0404235809,,#FFF00
33.9709180769,-81.040508708,,#FFF00
33.970882784,-81.0405512716,,#FFF00
33.9710592485,-81.0407215259,,#FFF00
33.9711651272,-81.0408492166,,#FFF00
33.9713415918,-81.0409769074,,#FFF00
33.9714827634,-81.0411471617,,#FFF00
33.971623935,-81.041317416,,#FFF00
33.9716945208,-81.0414025432,,#FFF00
33.9716592279,-81.0414451068,,#FFF00
33.9715886421,-81.0413599796,,#FFF00
33.9714474705,-81.0411897253,,#FFF00
33.9713062989,-81.0410620345,,#FFF00
33.9711298343,-81.0409343438,,#FFF00
33.9710239556,-81.0407640895,,#FFF00
33.9708474911,-81.0406363988,,#FFF00
33.970882784,-81.0405938352,,#FFF00
33.9707769053,-81.0404661444,,#FFF00
33.9706357337,-81.0403384537,,#FFF00
33.970494562,-81.040210763,,#FFF00
33.9703180975,-81.0400405086,,#FFF00
33.9702475117,-81.0399553815,,#FFF00
33.9700710472,-81.0398276907,,#FFF00
33.9699651685,-81.0397425636,,#FFF00
33.9700004614,-81.0397,,#FFF00
33.9698239968,-81.0395297457,,#FFF00
33.9696828252,-81.039402055,,#FFF00
33.9695063607,-81.0392318006,,#FFF00
33.9693298962,-81.0390189827,,#FFF00
33.9690828458,-81.0388487284,,#FFF00
33.9688005026,-81.038593347,,#FFF00
33.9685887451,-81.0384230926,,#FFF00
33.9683416948,-81.0382102747,,#FFF00
33.9681299374,-81.0380400204,,#FFF00
33.9674946651,-81.0376569482,,#FFF00
33.9674946651,-81.0376569482,,#FFF00
33.9671064431,-81.0374866939,,#FFF00
33.9666476353,-81.0374015667,,#FFF00
33.9664358779,-81.0373164396,,#FFF00
33.9662947063,-81.0373164396,,#FFF00
33.9661535347,-81.0372313124,,#FFF00
33.9660476559,-81.0371461853,,#FFF00
33.9658711914,-81.0371036217,,#FFF00
33.9656947269,-81.0370184945,,#FFF00
33.9655535553,-81.0369759309,,#FFF00
33.9653417978,-81.0368482402,,#FFF00
33.9651300404,-81.0368056766,,#FFF00
33.9650947475,-81.0368908038,,#FFF00
33.9653065049,-81.0369333674,,#FFF00
33.9655182624,-81.0370610581,,#FFF00
33.9656947269,-81.0371036217,,#FFF00
33.9658358985,-81.0371887488,,#FFF00
33.966012363,-81.0372313124,,#FFF00
33.9661535347,-81.0373164396,,#FFF00
33.9662594134,-81.0373590032,,#FFF00
33.966400585,-81.0374015667,,#FFF00
33.9666476353,-81.0374866939,,#FFF00
33.9670711502,-81.0375718211,,#FFF00
33.9674946651,-81.037784639,,#FFF00
33.9674946651,-81.0377420754,,#FFF00
33.9680946445,-81.0381251476,,#FFF00
33.9683064019,-81.0382954019,,#FFF00
33.9685534522,-81.0385082198,,#FFF00
33.9687652097,-81.0386784741,,#FFF00
33.96901226,-81.0389338556,,#FFF00
33.9692946033,-81.0391041099,,#FFF00
33.9694710678,-81.0393169278,,#FFF00
33.9696475323,-81.0394446185,,#FFF00
33.9697887039,-81.0395723093,,#FFF00
33.9699298755,-81.0397425636,,#FFF00
33.9698945826,-81.0397851272,,#FFF00
33.9700357543,-81.0399128179,,#FFF00
33.9701769259,-81.0400405086,,#FFF00
33.9702828046,-81.0401256358,,#FFF00
33.9704592691,-81.0402533265,,#FFF00
33.9706004408,-81.0404235809,,#FFF00
33.9707416124,-81.040508708,,#FFF00
33.9708474911,-81.0406363988,,#FFF00
33.9708121982,-81.0407215259,,#FFF00
33.9707063195,-81.0405938352,,#FFF00
33.9705651478,-81.0404661444,,#FFF00
33.9704239762,-81.0403384537,,#FFF00
33.9702475117,-81.040210763,,#FFF00
33.970141633,-81.0400830722,,#FFF00
33.9700004614,-81.0399979451,,#FFF00
33.9698592897,-81.0398702543,,#FFF00
33.9698592897,-81.0398702543,,#FFF00
33.9697181181,-81.0397,,#FFF00
33.9695769465,-81.0395723093,,#FFF00
33.969400482,-81.0394446185,,#FFF00
33.9692240174,-81.0392318006,,#FFF00
33.9689416742,-81.0390615463,,#FFF00
33.9686946239,-81.0388061649,,#FFF00
33.9684828664,-81.0386359105,,#FFF00
33.9682358161,-81.0384230926,,#FFF00
33.9680240587,-81.0382528383,,#FFF00
33.9674946651,-81.0379123297,,#FFF00
33.9674946651,-81.0378272025,,#FFF00
33.9680593516,-81.0381677112,,#FFF00
33.968271109,-81.0383379655,,#FFF00
33.9685181593,-81.038593347,,#FFF00
33.9687299168,-81.0387636013,,#FFF00
33.9689769671,-81.0389764192,,#FFF00
33.9692593103,-81.0391466735,,#FFF00
33.9694357749,-81.0393594914,,#FFF00
33.9696122394,-81.0395297457,,#FFF00
33.969753411,-81.0396574364,,#FFF00
33.9698945826,-81.0397851272,,#FFF00
33.9697887039,-81.0399979451,,#FFF00
33.9699298755,-81.0401256358,,#FFF00
33.9700710472,-81.040210763,,#FFF00
33.9701769259,-81.0403384537,,#FFF00
33.9703180975,-81.0404661444,,#FFF00
33.9704592691,-81.0405938352,,#FFF00
33.9706004408,-81.0407215259,,#FFF00
33.9707063195,-81.0408492166,,#FFF00
33.9706710266,-81.0408917802,,#FFF00
33.9705651478,-81.0407640895,,#FFF00
33.9704239762,-81.0406789623,,#FFF00
33.9702828046,-81.040508708,,#FFF00
33.970141633,-81.0404235809,,#FFF00
33.9700004614,-81.0402958901,,#FFF00
33.9698945826,-81.040210763,,#FFF00
33.9697181181,-81.0400405086,,#FFF00
33.9696828252,-81.0400830722,,#FFF00
33.9695416536,-81.0399553815,,#FFF00
33.969400482,-81.0398276907,,#FFF00
33.9692593103,-81.0397,,#FFF00
33.9690475529,-81.0394871821,,#FFF00
33.9687652097,-81.0393169278,,#FFF00
33.9685534522,-81.0391041099,,#FFF00
33.9683416948,-81.0389338556,,#FFF00
33.9680946445,-81.0387210377,,#FFF00
33.967882887,-81.0385507834,,#FFF00
33.9674593722,-81.0382528383,,#FFF00
33.9674593722,-81.0382528383,,#FFF00
33.9668946857,-81.0379123297,,#FFF00
33.9665770495,-81.0378697661,,#FFF00
33.9662947063,-81.0377420754,,#FFF00
33.9661535347,-81.0376569482,,#FFF00
33.9660829489,-81.0376143846,,#FFF00
33.9659064843,-81.0375292575,,#FFF00
33.9657300198,-81.0374866939,,#FFF00
33.9655888482,-81.0374441303,,#FFF00
33.9654123836,-81.0373590032,,#FFF00
33.9652006262,-81.0372313124,,#FFF00
33.9649888688,-81.0371887488,,#FFF00
33.9650241617,-81.0371036217,,#FFF00
33.9652359191,-81.0371461853,,#FFF00
33.9654476766,-81.037273876,,#FFF00
33.9655888482,-81.0373590032,,#FFF00
33.9657653127,-81.0374015667,,#FFF00
33.9659417772,-81.0374441303,,#FFF00
33.9660829489,-81.0375292575,,#FFF00
33.9661888276,-81.0376143846,,#FFF00
33.9663299992,-81.0376569482,,#FFF00
33.9665770495,-81.037784639,,#FFF00
33.9669299786,-81.0378272025,,#FFF00
33.9674593722,-81.0381251476,,#FFF00
33.9674593722,-81.0381677112,,#FFF00
33.9679181799,-81.0384656562,,#FFF00
33.9681299374,-81.0386359105,,#FFF00
33.9683769877,-81.0388487284,,#FFF00
33.9685887451,-81.0390189827,,#FFF00
33.9688357955,-81.0392318006,,#FFF00
33.9690828458,-81.039402055,,#FFF00
33.9692946033,-81.0396148729,,#FFF00
33.9694357749,-81.0397851272,,#FFF00
33.9695769465,-81.0399128179,,#FFF00
33.969753411,-81.0400405086,,#FFF00
33.9697887039,-81.0399979451,,#FFF00
33.9696122394,-81.0398276907,,#FFF00
33.9694710678,-81.0397,,#FFF00
33.9693298962,-81.0395723093,,#FFF00
33.9691181387,-81.0393594914,,#FFF00
33.9688710884,-81.0391892371,,#FFF00
33.968624038,-81.0389338556,,#FFF00
33.9684122806,-81.0387636013,,#FFF00
33.9681652303,-81.038593347,,#FFF00
33.9679534728,-81.0384230926,,#FFF00
33.9674593722,-81.038082584,,#FFF00
33.9674593722,-81.0379974568,,#FFF00
33.9669652715,-81.0377420754,,#FFF00
33.9666123424,-81.0376995118,,#FFF00
33.9663652921,-81.0375718211,,#FFF00
33.9662241205,-81.0375292575,,#FFF00
33.9661182418,-81.0374441303,,#FFF00
33.9659770701,-81.0373590032,,#FFF00
33.9658006056,-81.0373164396,,#FFF00
33.9656241411,-81.037273876,,#FFF00
33.9654829695,-81.0371887488,,#FFF00
33.965271212,-81.0370610581,,#FFF00
33.9650594546,-81.0370184945,,#FFF00
33.9650594546,-81.0369759309,,#FFF00
33.965271212,-81.0370184945,,#FFF00
33.9654829695,-81.0371461853,,#FFF00
33.965659434,-81.0371887488,,#FFF00
33.9658006056,-81.037273876,,#FFF00
33.9659770701,-81.0373164396,,#FFF00
33.9661182418,-81.0374015667,,#FFF00
33.9662241205,-81.0374441303,,#FFF00
33.9663652921,-81.0374866939,,#FFF00
33.9666123424,-81.0375718211,,#FFF00
33.9670358573,-81.0376569482,,#FFF00
33.9674946651,-81.0379123297,,#FFF00
33.9674593722,-81.0379974568,,#FFF00
33.9679887657,-81.0383379655,,#FFF00
33.9682005232,-81.0385082198,,#FFF00
33.9684475735,-81.0387210377,,#FFF00
33.968659331,-81.038891292,,#FFF00
33.9689063813,-81.0391041099,,#FFF00
33.9691534316,-81.0392743642,,#FFF00
33.9693651891,-81.0394871821,,#FFF00
33.9695063607,-81.0396574364,,#FFF00
33.9696475323,-81.0397851272,,#FFF00
33.9698239968,-81.0399128179,,#FFF00
33.9698239968,-81.0399128179,,#FFF00
33.9699651685,-81.0400405086,,#FFF00
33.9701063401,-81.0401681994,,#FFF00
33.9702122188,-81.0402533265,,#FFF00
33.9703533904,-81.0403810173,,#FFF00
33.970494562,-81.0405512716,,#FFF00
33.9706357337,-81.0406363988,,#FFF00
33.9707416124,-81.0407640895,,#FFF00
33.9707416124,-81.0407640895,,#FFF00
33.9709180769,-81.0408917802,,#FFF00
33.9710592485,-81.0410620345,,#FFF00
33.9712357131,-81.0411897253,,#FFF00
33.9713415918,-81.041317416,,#FFF00
33.9714827634,-81.0414876703,,#FFF00
33.9715886421,-81.0415727975,,#FFF00
33.9715533492,-81.0416579247,,#FFF00
33.9716945208,-81.0417430518,,#FFF00
33.9717651066,-81.041828179,,#FFF00
33.9719062783,-81.0419133061,,#FFF00
33.9720474499,-81.0420835604,,#FFF00
33.9722239144,-81.0422112512,,#FFF00
33.9724003789,-81.0424240691,,#FFF00
33.9726474293,-81.042636887,,#FFF00
33.9726121364,-81.0427220141,,#FFF00
33.9723297931,-81.0425091962,,#FFF00
33.9721533286,-81.0422963783,,#FFF00
33.972012157,-81.0421686876,,#FFF00
33.9718356924,-81.0419558697,,#FFF00
33.9717298137,-81.0418707425,,#FFF00
33.971623935,-81.0417856154,,#FFF00
33.9715180563,-81.0417430518,,#FFF00
33.9714827634,-81.0417856154,,#FFF00
33.9715886421,-81.0418707425,,#FFF00
33.9716945208,-81.0419558697,,#FFF00
33.9718003995,-81.0420409969,,#FFF00
33.9719768641,-81.0422538148,,#FFF00
33.9721180357,-81.0423389419,,#FFF00
33.9722945002,-81.0425517598,,#FFF00
33.9725768435,-81.0428071413,,#FFF00
33.9725768435,-81.0428071413,,#FFF00
33.9727886009,-81.0431050863,,#FFF00
33.9730709441,-81.0433604678,,#FFF00
33.9733179945,-81.0435732857,,#FFF00
33.9736356306,-81.0437861036,,#FFF00
33.9736709235,-81.04374354,,#FFF00
33.9733885803,-81.0435307221,,#FFF00
33.973106237,-81.0432753407,,#FFF00
33.9728238938,-81.0430199592,,#FFF00
33.9726121364,-81.0427645777,,#FFF00
33.9726474293,-81.0427220141,,#FFF00
33.9728944796,-81.0429773956,,#FFF00
33.9731415299,-81.0431902135,,#FFF00
33.9734238732,-81.043445595,,#FFF00
33.9737062164,-81.0436584129,,#FFF00
33.9737062164,-81.0436584129,,#FFF00
33.9739532668,-81.0439137943,,#FFF00
33.9742003171,-81.0441266122,,#FFF00
33.9744473675,-81.0443819937,,#FFF00
33.9747650036,-81.0445948116,,#FFF00
33.974976761,-81.0448501931,,#FFF00
33.9750120539,-81.0447650659,,#FFF00
33.9748002965,-81.0445096845,,#FFF00
33.9745179533,-81.0443394301,,#FFF00
33.97423561,-81.0440414851,,#FFF00
33.9739885597,-81.0438712308,,#FFF00
33.9737415093,-81.0435732857,,#FFF00
33.9737768022,-81.0435307221,,#FFF00
33.9740238526,-81.0437861036,,#FFF00
33.9742709029,-81.0439989215,,#FFF00
33.9745532462,-81.044254303,,#FFF00
33.9748355894,-81.0444245573,,#FFF00
33.9750473468,-81.0446799388,,#FFF00
33.9751179327,-81.0446373752,,#FFF00
33.9748708823,-81.0443819937,,#FFF00
33.9745885391,-81.0442117394,,#FFF00
33.9743414887,-81.0439137943,,#FFF00
33.9740591455,-81.04374354,,#FFF00
33.9738120952,-81.043445595,,#FFF00
33.9738120952,-81.043445595,,#FFF00
33.9735650448,-81.0432753407,,#FFF00
33.9732827016,-81.0430199592,,#FFF00
33.9730003583,-81.0427645777,,#FFF00
33.9727180151,-81.0425091962,,#FFF00
33.972753308,-81.0424666327,,#FFF00
33.9730356512,-81.0427220141,,#FFF00
33.9733179945,-81.042934832,,#FFF00
33.9736003377,-81.0431902135,,#FFF00
33.9738473881,-81.0434030314,,#FFF00
33.973882681,-81.0433179042,,#FFF00
33.9736356306,-81.0431476499,,#FFF00
33.9733532874,-81.0428922684,,#FFF00
33.9730709441,-81.042636887,,#FFF00
33.9727886009,-81.0423815055,,#FFF00
33.9727886009,-81.0424666327,,#FFF00
33.9725062576,-81.0422538148,,#FFF00
33.9723297931,-81.0420835604,,#FFF00
33.9721886215,-81.0419133061,,#FFF00
33.972012157,-81.0417004882,,#FFF00
33.9718709854,-81.0415727975,,#FFF00
33.9718003995,-81.0415302339,,#FFF00
33.9716592279,-81.0414451068,,#FFF00
33.971623935,-81.0415302339,,#FFF00
33.9717651066,-81.0416153611,,#FFF00
33.9718356924,-81.0416579247,,#FFF00
33.9719768641,-81.0417856154,,#FFF00
33.9721533286,-81.0419558697,,#FFF00
33.9722945002,-81.042126124,,#FFF00
33.9724709647,-81.0422963783,,#FFF00
33.972753308,-81.0425091962,,#FFF00
33.9726827222,-81.0425943234,,#FFF00
33.9724356718,-81.0423815055,,#FFF00
33.9722592073,-81.0421686876,,#FFF00
33.9720827428,-81.0420409969,,#FFF00
33.9719415712,-81.041828179,,#FFF00
33.9718003995,-81.0417430518,,#FFF00
33.9717298137,-81.0416579247,,#FFF00
33.9715886421,-81.0415727975,,#FFF00
33.971623935,-81.0415302339,,#FFF00
33.9715533492,-81.0414025432,,#FFF00
33.9714121776,-81.0412748524,,#FFF00
33.971271006,-81.0411045981,,#FFF00
33.9710945414,-81.0409769074,,#FFF00
33.9709886627,-81.0408492166,,#FFF00
33.9708121982,-81.0407215259,,#FFF00
33.9707063195,-81.0408492166,,#FFF00
33.970882784,-81.0409769074,,#FFF00
33.9710239556,-81.0411045981,,#FFF00
33.9712004201,-81.0412322889,,#FFF00
33.9713062989,-81.0414025432,,#FFF00
33.9714474705,-81.0415302339,,#FFF00
33.9715533492,-81.0416579247,,#FFF00
33.9715180563,-81.0417004882,,#FFF00
33.9714121776,-81.0415727975,,#FFF00
33.971271006,-81.0414451068,,#FFF00
33.9711651272,-81.041317416,,#FFF00
33.9709886627,-81.0411897253,,#FFF00
33.9708474911,-81.041019471,,#FFF00
33.9706710266,-81.0409343438,,#FFF00
33.9706357337,-81.0409769074,,#FFF00
33.9705298549,-81.0408066531,,#FFF00
33.9703886833,-81.0407640895,,#FFF00
33.9702475117,-81.0405938352,,#FFF00
33.9701063401,-81.0404661444,,#FFF00
33.9699651685,-81.0403384537,,#FFF00
33.9698592897,-81.0402533265,,#FFF00
33.9696828252,-81.0401256358,,#FFF00
33.9696122394,-81.040210763,,#FFF00
33.9694710678,-81.0400830722,,#FFF00
33.9692946033,-81.0399553815,,#FFF00
33.9691887245,-81.0398276907,,#FFF00
33.9689769671,-81.0396148729,,#FFF00
33.9686946239,-81.0394446185,,#FFF00
33.9684828664,-81.0392318006,,#FFF00
33.968271109,-81.0390615463,,#FFF00
33.9680240587,-81.0388487284,,#FFF00
33.9678123012,-81.0386784741,,#FFF00
33.9674593722,-81.0384230926,,#FFF00
33.9674240793,-81.0384656562,,#FFF00
33.9668240999,-81.0381251476,,#FFF00
33.9665417566,-81.0380400204,,#FFF00
33.9662594134,-81.0378697661,,#FFF00
33.9660829489,-81.0378272025,,#FFF00
33.9660476559,-81.037784639,,#FFF00
33.9658711914,-81.0376569482,,#FFF00
33.9656947269,-81.0376569482,,#FFF00
33.9655182624,-81.0375718211,,#FFF00
33.9653770907,-81.0375292575,,#FFF00
33.9651653333,-81.0374015667,,#FFF00
33.9649535759,-81.0373590032,,#FFF00
33.9649888688,-81.037273876,,#FFF00
33.9652006262,-81.0373164396,,#FFF00
33.9654123836,-81.0374441303,,#FFF00
33.9655535553,-81.0374866939,,#FFF00
33.9657300198,-81.0375718211,,#FFF00
33.9658711914,-81.0376143846,,#FFF00
33.9660476559,-81.0376995118,,#FFF00
33.9661182418,-81.0377420754,,#FFF00
33.9662947063,-81.037784639,,#FFF00
33.9665417566,-81.0379548933,,#FFF00
33.9668593928,-81.0380400204,,#FFF00
33.9674593722,-81.0383805291,,#FFF00
33.9674593722,-81.0383379655,,#FFF00
33.9678475941,-81.0386359105,,#FFF00
33.9680593516,-81.0388061649,,#FFF00
33.9683064019,-81.0389764192,,#FFF00
33.9685181593,-81.0391466735,,#FFF00
33.9687299168,-81.039402055,,#FFF00
33.96901226,-81.0395723093,,#FFF00
33.9692240174,-81.0397851272,,#FFF00
33.9693651891,-81.0399128179,,#FFF00
33.9695063607,-81.0400405086,,#FFF00
33.9696475323,-81.0401681994,,#FFF00
33.9696475323,-81.0401681994,,#FFF00
33.9698239968,-81.0403384537,,#FFF00
33.9699298755,-81.0404235809,,#FFF00
33.9700710472,-81.0405512716,,#FFF00
33.9701769259,-81.0406363988,,#FFF00
33.9703533904,-81.0408066531,,#FFF00
33.970494562,-81.0408917802,,#FFF00
33.9706004408,-81.041019471,,#FFF00
33.9706357337,-81.0409769074,,#FFF00
33.9708121982,-81.0411045981,,#FFF00
33.9709533698,-81.0412748524,,#FFF00
33.9710945414,-81.0413599796,,#FFF00
33.9712357131,-81.0415302339,,#FFF00
33.9713768847,-81.0416579247,,#FFF00
33.9714827634,-81.0417856154,,#FFF00
33.9714474705,-81.041828179,,#FFF00
33.9713062989,-81.0417004882,,#FFF00
33.9712004201,-81.0416153611,,#FFF00
33.9710592485,-81.0414451068,,#FFF00
33.9709180769,-81.041317416,,#FFF00
33.9707416124,-81.0411471617,,#FFF00
33.9706004408,-81.0410620345,,#FFF00
33.9705651478,-81.0411045981,,#FFF00
33.9704239762,-81.0409343438,,#FFF00
33.9703180975,-81.0408917802,,#FFF00
33.970141633,-81.0406789623,,#FFF00
33.9700357543,-81.0405938352,,#FFF00
33.9698945826,-81.0404661444,,#FFF00
33.9697887039,-81.0403810173,,#FFF00
33.9695769465,-81.0402533265,,#FFF00
33.9695769465,-81.0402958901,,#FFF00
33.9694357749,-81.0401681994,,#FFF00
33.9692593103,-81.0399979451,,#FFF00
33.9691181387,-81.0399128179,,#FFF00
33.9689416742,-81.0397,,#FFF00
33.968659331,-81.0395297457,,#FFF00
33.9684122806,-81.0393169278,,#FFF00
33.9682005232,-81.0391466735,,#FFF00
33.9679887657,-81.0389338556,,#FFF00
33.9677770083,-81.0387636013,,#FFF00
33.9674240793,-81.0385082198,,#FFF00
33.9674240793,-81.038593347,,#FFF00
33.966788807,-81.0382102747,,#FFF00
33.9665064637,-81.0381251476,,#FFF00
33.9662594134,-81.0379548933,,#FFF00
33.9660476559,-81.0378697661,,#FFF00
33.966012363,-81.0378697661,,#FFF00
33.9658358985,-81.0377420754,,#FFF00
33.9656947269,-81.0377420754,,#FFF00
33.9654829695,-81.0376569482,,#FFF00
33.9653770907,-81.0376143846,,#FFF00
33.9651653333,-81.0374866939,,#FFF00
33.9649535759,-81.0374441303,,#FFF00
