278,306
275,295
270,283
267,271
260,258
250,238
241,225
234,213
225,202
219,192
210,181
204,171
196,161
190,151
181,141
176,131
168,120
162,111
151,100
141,86
130,74
119,60
110,48
114,45
124,57
134,71
145,84
155,97
165,108
172,118
179,128
185,138
194,148
200,158
208,168
215,178
224,189
230,199
239,210
246,222
256,237
265,256
271,270
274,282
279,294
282,305
287,304
283,292
278,280
275,268
270,253
262,236
251,219
244,207
235,196
228,185
219,175
212,164
205,155
198,145
189,135
183,125
175,115
168,105
158,94
149,81
138,68
128,54
118,41
123,38
133,51
142,65
153,79
162,92
171,103
179,113
186,122
193,133
202,142
209,152
217,161
224,172
233,182
240,193
249,204
256,216
268,235
275,251
280,267
283,279
288,291
291,303
295,301
292,290
287,278
284,266
280,249
273,233
261,213
253,201
244,190
237,179
228,169
221,158
213,149
205,138
197,130
189,119
183,111
174,100
165,89
157,76
146,61
137,48
127,35
131,31
142,45
150,58
161,74
169,86
177,97
186,108
193,116
201,127
209,135
218,146
225,154
233,166
242,175
249,187
258,198
266,210
279,232
285,246
288,264
291,276
296,288
300,300
304,299
300,287
295,275
292,263
290,244
285,231
271,207
263,195
254,184
246,172
237,163
229,151
222,143
213,132
205,124
196,113
190,106
180,94
172,83
165,71
154,55
146,42
135,28
