340,350
333,347
331,338
330,334
326,323
322,312
319,300
315,290
312,278
305,266
303,254
302,225
296,206
276,168
270,157
256,137
247,124
239,115
232,104
226,96
218,85
210,75
202,63
196,55
187,45
184,40
169,50
174,56
181,65
188,74
195,85
203,96
211,106
217,115
224,125
232,135
240,148
253,166
259,176
276,208
286,234
289,258
292,271
299,283
302,294
306,304
309,317
312,328
316,337
318,343
319,350
331,355
323,360
305,352
305,349
302,341
299,332
295,321
292,309
288,298
286,288
279,276
275,262
271,242
256,210
242,185
237,175
225,159
216,146
208,135
202,126
195,116
189,107
180,96
173,85
166,75
160,67
155,59
140,69
147,78
151,85
159,96
165,106
174,118
180,126
187,137
193,145
201,157
209,170
220,184
225,193
236,212
255,251
261,266
266,281
273,293
275,302
279,313
282,326
285,337
288,344
292,354
291,355
314,365
