344,347
340,346
337,336
336,332
332,321
328,310
325,298
321,288
317,276
310,264
310,252
309,221
304,205
283,164
277,153
263,132
254,120
246,110
238,99
233,91
224,80
216,70
209,58
202,51
193,40
190,36
182,41
186,46
194,56
201,65
208,76
216,86
224,97
230,105
237,116
245,126
254,138
268,158
274,169
293,207
300,226
302,254
303,267
310,279
314,290
318,300
321,313
324,324
328,334
330,339
332,347
339,350
334,353
324,349
323,342
320,336
317,326
313,315
310,303
306,292
303,282
296,270
294,257
292,231
282,208
265,174
259,163
246,144
237,132
229,122
222,111
216,103
208,92
200,82
193,71
186,62
178,52
174,47
166,52
171,58
178,67
185,77
192,88
200,98
207,108
214,117
220,127
228,138
237,150
250,168
255,178
271,209
283,236
286,259
289,272
296,284
299,294
303,305
306,318
309,329
312,338
315,345
316,350
329,356
325,358
308,352
308,348
305,340
302,331
298,320
295,308
291,297
288,287
282,275
278,261
274,240
260,210
246,183
240,173
228,156
220,144
212,133
205,123
199,114
192,104
183,93
177,83
169,73
163,65
158,57
150,63
156,71
161,78
169,89
175,99
184,110
190,120
197,129
203,139
211,150
220,162
231,178
237,188
249,211
266,245
270,264
275,278
281,290
284,299
288,310
291,323
294,334
297,342
301,351
300,353
320,361
315,364
292,355
293,354
289,344
287,336
283,325
280,313
276,301
274,292
268,280
262,266
257,250
238,212
227,192
222,183
211,168
203,156
195,144
189,135
182,125
176,116
167,105
161,95
153,84
148,77
142,68
134,73
141,83
145,89
153,100
159,111
168,122
173,131
181,141
186,150
194,162
202,174
213,188
218,197
227,213
248,255
254,268
261,283
267,295
269,303
273,315
276,328
279,339
281,346
286,357
284,356
310,367
