517,385
505,392
501,385
508,371
523,370
532,381
533,385
528,399
515,408
499,407
488,397
485,385
488,369
499,358
513,353
529,355
541,364
548,378
549,385
545,400
537,413
524,421
509,425
493,421
480,413
472,400
469,385
469,385
471,369
478,355
490,345
504,338
520,337
535,340
548,348
558,361
564,375
565,385
562,400
556,414
546,426
533,435
518,440
502,440
487,436
474,428
463,417
456,403
453,388
453,385
454,369
460,354
469,342
481,331
495,324
510,321
526,321
541,325
555,333
566,344
574,357
579,372
581,385
579,400
574,415
566,428
555,440
542,448
527,454
512,456
496,455
481,451
467,443
455,433
446,421
440,406
437,391
437,385
438,369
443,354
450,340
460,328
472,318
486,311
501,306
517,305
532,306
547,311
561,318
573,328
583,340
590,354
595,369
597,385
595,400
591,415
584,429
575,442
564,453
551,462
536,468
521,472
505,472
490,470
475,466
461,459
449,449
438,437
430,424
424,409
421,394
421,385
422,369
426,354
432,339
440,326
451,314
463,305
477,297
492,292
507,289
523,289
538,291
553,296
567,303
580,312
591,324
600,337
606,351
611,366
612,381
613,385
611,400
608,415
602,430
594,444
584,456
573,466
560,475
545,482
530,486
515,488
499,488
484,485
469,481
455,474
442,464
431,453
421,441
414,427
408,412
405,397
405,385
406,369
409,353
414,339
422,325
431,312
442,301
454,291
468,284
482,278
498,274
513,273
529,273
544,276
559,281
573,288
586,297
598,308
608,320
616,333
622,348
626,363
628,378
629,385
627,400
624,416
619,430
612,445
604,458
593,469
582,480
569,488
554,495
540,500
524,503
509,505
493,503
477,500
463,495
449,488
435,480
424,469
413,458
405,445
398,430
393,416
390,400
389,385
