517,385
513,391
505,392
501,386
501,385
502,377
508,371
515,369
523,370
529,374
532,381
533,385
531,392
528,399
522,404
515,408
507,408
499,407
493,403
488,397
485,389
485,385
485,377
488,369
493,363
499,358
506,354
513,353
521,353
529,355
536,359
541,364
545,371
548,378
549,385
548,392
545,400
542,407
537,413
531,418
524,421
516,424
509,425
501,424
493,421
486,418
480,413
475,407
472,400
469,392
469,385
469,377
471,369
474,362
478,355
484,349
490,345
497,341
504,338
512,337
520,337
527,338
535,340
542,344
548,348
554,354
558,361
561,368
564,375
564,383
565,385
564,392
562,400
560,407
556,414
551,421
546,426
540,431
533,435
526,438
518,440
510,440
502,440
495,439
487,436
480,433
474,428
468,423
463,417
459,410
456,403
454,395
453,388
453,385
453,377
454,369
457,361
460,354
464,348
469,342
475,336
481,331
488,327
495,324
502,322
510,321
518,321
526,321
534,323
541,325
548,329
555,333
561,338
566,344
571,350
574,357
577,364
579,372
580,380
581,385
580,392
579,400
577,408
574,415
570,422
566,428
561,434
555,440
549,444
542,448
535,452
527,454
519,456
512,456
504,456
496,455
488,454
481,451
474,448
467,443
461,439
455,433
450,427
446,421
443,413
440,406
438,399
437,391
437,385
437,377
438,369
440,361
443,354
446,347
450,340
455,334
460,328
466,323
472,318
479,314
486,311
493,308
501,306
509,305
517,305
524,305
532,306
540,308
547,311
554,314
561,318
567,323
573,328
578,334
583,340
587,347
590,354
593,361
595,369
596,377
597,385
596,392
595,400
593,408
591,415
588,422
584,429
580,436
575,442
570,448
564,453
557,458
551,462
544,465
536,468
529,470
521,472
513,472
505,472
498,472
490,470
482,468
475,466
468,462
461,459
455,454
449,449
443,443
438,437
434,431
430,424
427,417
424,409
422,402
421,394
421,386
421,385
421,377
422,369
423,361
426,354
428,346
432,339
436,332
440,326
445,320
451,314
457,309
463,305
470,301
477,297
484,294
492,292
499,290
507,289
515,289
523,289
531,290
538,291
546,293
553,296
560,299
567,303
574,307
580,312
585,318
591,324
595,330
600,337
603,343
606,351
609,358
611,366
612,374
612,381
613,385
612,392
611,400
610,408
608,415
605,423
602,430
598,437
594,444
589,450
584,456
579,461
573,466
566,471
560,475
553,479
545,482
538,484
530,486
523,488
515,488
507,488
499,488
491,487
484,485
476,483
469,481
462,477
455,474
448,469
442,464
436,459
431,453
426,447
421,441
417,434
414,427
411,420
408,412
406,405
405,397
405,389
405,385
405,377
406,369
407,361
409,353
411,346
414,339
418,332
422,325
426,318
431,312
436,306
442,301
448,296
454,291
461,287
468,284
475,280
482,278
490,276
498,274
506,273
513,273
521,273
529,273
537,274
544,276
552,278
559,281
567,284
573,288
580,292
586,297
592,302
598,308
603,313
608,320
612,326
616,333
619,340
622,348
625,355
626,363
628,370
628,378
629,385
628,392
627,400
626,408
624,416
622,423
619,430
616,438
612,445
608,451
604,458
599,464
593,469
588,475
582,480
575,484
569,488
562,492
554,495
547,498
540,500
532,502
524,503
516,504
509,505
501,504
493,503
485,502
477,500
470,498
463,495
455,492
449,488
442,484
435,480
429,475
424,469
418,464
413,458
409,451
405,445
401,438
398,430
395,423
393,416
391,408
390,400
389,392
389,385
